title,company,location,category,salary_min,salary_max,contract_type,created,description,redirect_url,search_term
Java Software Engineer,Semantics 21,"Stafford, Staffordshire",IT Jobs,35000.0,35000.0,permanent,2026-05-26T14:37:36Z,"Build and improve real-world Java desktop software in a small, influential engineering team where your technical decisions, ideas, and leadership will genuinely matter. Hands-on Java desktop software role focused on Swing-based commercial applications - not web development. About Us Semantics 21 is a multi-award-winning UK software company developing specialist desktop software used internationally within public safety and investigative environments. Our technology helps organisations process a…",https://www.adzuna.co.uk/jobs/land/ad/5741266188?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=5D22145509EEC67A1E2CEFF57498DA242F60823C,software engineer
Lead Software Engineer,Sanderson Government and Defence,"Cheltenham, Gloucestershire",IT Jobs,100000.0,100000.0,permanent,2026-05-15T10:09:50Z,"Enhanced security clearance is required for this role. We're looking for an experienced Software Engineer to help build and scale secure backend platforms used by National Security and Defence customers. You'll work on modern cloud-based systems using a mix of commercial and open-source technologies across private and public cloud environments. What you'll be doing Designing, building, deploying and improving backend services and platforms Delivering features that meet both functional and non-f…",https://www.adzuna.co.uk/jobs/land/ad/5730195725?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=73FA5F8348C5516B33DA1152123561D6C65D148B,software engineer
Software Engineer,Matched Group,"Reading, Berkshire",IT Jobs,35000.0,45000.0,contract,2026-05-18T20:51:40Z,"Full Stack Software Engineer 12 month FTC, start ASAP Tech - TypeScript, Angular, Nest.JS, JavaScript, Basic SQL, Git Why? PE backed SaaS Vendor Location - remote in England with travel to office (Reading) on day 1 to collect equipment A PE backed SaaS vendor are looking for a Full Stack JavaScript Software Developer to join a bilingual team. You will join a collaborative team committed to building high-quality solutions. They value individuals who are proactive and passionate about robust web …",https://www.adzuna.co.uk/jobs/land/ad/5733315495?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=A20B45C2DBC8FE3B6147EB4F1B1E4F0E26DABE39,software engineer
Software Engineer,Addition,"Milton Keynes, Buckinghamshire",IT Jobs,59133.6,59133.6,permanent,2026-05-15T18:51:12Z,"Software Engineer - Fullstack Join our innovative team as a Software Engineer - Fullstack and be at the forefront of transforming our application landscape into a modern, cloud-hosted finance platform. This exciting role offers the opportunity to work with cutting-edge technologies and contribute to shaping the digital future. If you’re passionate about building scalable, high-performance software solutions and thrive in a collaborative environment, this is your chance to make a meaningful impa…",https://www.adzuna.co.uk/jobs/land/ad/5730475577?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=C44508E3B506A3FBA6CD5A03258F1EF2D6CD4CA4,software engineer
Software Engineer,BELCAN,"Newcastle Upon Tyne, Tyne & Wear",IT Jobs,124800.0,124800.0,contract,2026-06-03T16:19:16Z,"Software Engineer 12 Month Contract Newcastle or Guildford (Hybrid) up to £60 per hour Role Overview Belcan are currently working with one of the leading companies in Aviation, to support them in their search for a Software Engineer. The Software Engineer will join their collaborative, forward-thinking Agile Scrum team, working on innovative Geospatial software, using the latest cloud-based technologies. The engineer will be involved in every stage of the software development lifecycle, from in…",https://www.adzuna.co.uk/jobs/land/ad/5750744599?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=3FC9F28A480B9590A88597515CFB488AD3996717,software engineer
Software Engineer,Harvey Nash,"Manchester, Greater Manchester",IT Jobs,50000.0,95000.0,permanent,2026-06-01T20:19:30Z,"Software Engineer Manchester - Hybrid £50,000 - £95,000 per annum We're hiring multiple Software Engineers from junior to senior level to join a growing technology team delivering scalable, high-performance systems within a global financial services environment. Key Skills & Responsibilities: Designing and developing high-quality, scalable software solutions. Working across the full SDLC in a modern engineering environment. Collaborating with cross-functional teams to deliver business-critical …",https://www.adzuna.co.uk/jobs/land/ad/5748039449?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=80B6E95B0A2E15AC87F744A19E653AAAB4D1D0B4,software engineer
Software Engineer,Advanced Resource Managers Limited,"Newcastle Upon Tyne, Tyne & Wear",IT Jobs,124800.0,124800.0,contract,2026-06-03T12:19:32Z,"Software Engineer 12 month contract Can be based in Newcastle or Guildford Offering £60ph Inside IR35 Do you have experience with Java? Do you have experience in cloud services development? Do you want to work with an industry-leading company? If your answer to these is yes, then this could be the role for you! As the Software Engineer, you will be working alongside a market-leading Defence and Aerospace company who are constantly growing and developing. They are always looking to bring on new …",https://www.adzuna.co.uk/jobs/land/ad/5750511380?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=8440DBBC3552783CB6D959220CC45B4E245DE656,software engineer
Software Engineer,Nextech,"West Malling, Kent",IT Jobs,30000.0,35000.0,permanent,2026-05-19T14:47:15Z,"Software Engineer Kent (Hybrid, initially onsite) Salary £30-35k (doe) *NO SPONSORSHIP PROVIDED FOR THIS ROLE* We're working with a growing technology business based in Kent operating in the managed connectivity and infrastructure space, delivering secure, resilient network solutions and in-house software platforms used across critical industries such as construction, engineering, and utilities. They are looking for a curious, driven Associate Software Engineer to join their development team, s…",https://www.adzuna.co.uk/jobs/land/ad/5734105587?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=09A381A7F1F3DDB22DEE3F2E1AB8B3BE9799B4DA,software engineer
Software Engineer,Agilis Search,"Ipswich, Suffolk",IT Jobs,40000.0,50000.0,permanent,2026-05-19T14:50:22Z,"Agilis Search is seeking a talented and motivated Software Engineer to join an established technology team in Ipswich on a permanent basis. You will be delivering enterprise-scale solutions and will play a key role in designing, developing, and maintaining high-performance applications that support critical business operations and digital transformation initiatives. This is an exciting opportunity for an engineer who enjoys solving complex technical challenges, working in agile environments, an…",https://www.adzuna.co.uk/jobs/land/ad/5734107030?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=7183448F79D2953164468A1445E185B6F5B3C685,software engineer
Software Engineer,Reed,"Stockton-On-Tees, County Durham",IT Jobs,45000.0,48000.0,permanent,2026-05-29T20:01:20Z,"A local profitable Software house are redefining modern engineering. They’re a growing tech business with the financial strength to invest in the future. That future is cloud-first, AI-augmented, and product-led! This is a hybrid working model where the expectation is to come in 2-3 times per week to the Stockton office Why join? This is your chance to join a local innovative technology company undergoing exciting modernisation and cloud transformation. You’ll work on impactful products used by…",https://www.adzuna.co.uk/jobs/land/ad/5744740190?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=7D1D6BA5B044F4053ABFFDD215F1539B52895196,software engineer
Software Engineer,MicroTECH Global Ltd,"Cambridgeshire, Eastern England",IT Jobs,64744.44,64744.44,,2026-06-03T20:12:17Z,"Our client are an international semiconductor company. Responsibilities: Design and maintain a reproducible Hardware Emulation environment utilizing PetaLinux toolchains. Wrap the entire emulation stack in Docker to ensure environmental consistency across developer workstations and automated CI/CD pipelines (GitLab/Jenkins). Utilize the AMD fork of QEMU to boot functional PetaLinux images, modeling specific peripherals, boot sequences, and memory maps. Bridge QEMU (PS) with RTL simulators like …",https://www.adzuna.co.uk/jobs/land/ad/5750870504?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=3F05836D18B528BA05175F6F40279B3AD50DBBD3,software engineer
Software Engineer,Franklin Bates,"London, UK",IT Jobs,40000.0,50000.0,permanent,2026-06-08T13:34:44Z,"Software Engineer West London | up to circa £45,000 Build technology that genuinely makes a differenc e Looking for more than just another development role? We're partnering with an ambitious early-stage technology start-up developing a market-leading platform that helps SMEs improve and strengthen their security posture. This is a chance to work on a product with real-world impact while gaining full visibility of the engineering journey. Join at the beginning This is a rare opportunity to beco…",https://www.adzuna.co.uk/jobs/land/ad/5756272899?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=BB84E132B098F56EAE15525665A18EEE46D3F91E,software engineer
Software Engineer,Certain Advantage,"Bristol, South West England",IT Jobs,135200.0,135200.0,contract,2026-06-03T20:13:26Z,"World Class Defence Organisation based in Bristol is currently looking to recruit 3x Software Engineer subcontractor on an initial 12 month contract, with very likely extension. The role will be onsite 4 days per week. A 4 day working week is OK (Monday to Thursday). Rate: £65.00 per hour Overtime Rate: Hours worked over the standard 37 hours per week, will be paid at ‘time and a quarter’ Location: Bristol Hybrid / Remote working: The role will be onsite 4 days per week. A 4 day working week is…",https://www.adzuna.co.uk/jobs/land/ad/5750870886?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=8B0D1B91512E4E9E958FDED5656AF71D63108907,software engineer
Software Engineer,Moorepay,"Manchester, Greater Manchester",IT Jobs,52342.82,52342.82,permanent,2026-06-11T17:49:17Z,"As a Software Engineer you will be a key contributor within a cross-functional engineering squad, responsible for building secure, scalable, and high-quality software with an increasing emphasis on AI-driven capabilities and intelligent agent development. You will work closely with Senior Engineers, the Engineering Team Leader, and the Architect to implement modern engineering practices, integrate AI models and agent patterns, and contribute to the evolution of our cloud-native services. You wi…",https://www.adzuna.co.uk/jobs/land/ad/5760104527?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=2A8D6F68277E2DB91E322E48C065531BB9DD9C17,software engineer
Software Engineer,Erin Associates,"Preston, Lancashire",IT Jobs,41519.67,41519.67,permanent,2026-06-08T19:25:03Z,"Software Engineer – hybrid Keywords: C#, .Net, ASP.Net, SQL Server, HTML, JavaScript, MVC, TDD, Agile, ScrumPreston, Lancashire - commute from Chorley, Blackpool, Blackburn Join a forward-thinking software development team in Preston, Lancashire as a Software Developer , contributing to a suite of innovative products in a dynamic Agile/Scrum environment. This is a fantastic opportunity to grow your career within a well-established company offering a clearly defined progression path and a compet…",https://www.adzuna.co.uk/jobs/land/ad/5756445993?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=8B7B983A61AA1931F2D3B00B9AB6E19ABA27D381,software engineer
Software Engineer,Avanti,"Marlow, Buckinghamshire",IT Jobs,40000.0,50000.0,permanent,2026-06-09T21:50:51Z,"Full Stack Software Engineer Hybrid Working | £40,000 - £50,000  Benefits A growing software company is looking for a Full Stack Software Engineer to join its engineering team as it continues to invest in new products, customers, and technology. This is an opportunity to work on modern web applications while helping to develop and enhance a range of established platforms used by organisations across multiple sectors. You'll join a collaborative environment where engineers take ownership of feat…",https://www.adzuna.co.uk/jobs/land/ad/5757526013?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=B21C394F7F636B20ACF41539C41771169E5682DA,software engineer
Software Engineer,Addition,"Farnborough, Hampshire",IT Jobs,65000.0,65000.0,permanent,2026-06-08T13:26:55Z,"Software Engineer Join a specialist technology business delivering secure digital solutions that support critical Defence and National Security operations. This is an opportunity to work on meaningful projects where your engineering expertise directly contributes to real-world mission success. Security Clearance: Due to the nature of the work, candidates must hold or be eligible to obtain UK Security Clearance. Role Overview: Location: Farnborough (Hybrid) with occasional travel to Herefordshir…",https://www.adzuna.co.uk/jobs/land/ad/5756252839?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=5E544A7E7C67777A3580B82B81F363355DCF31C7,software engineer
Software Engineer,Hudson Shribman,"Eastern England, UK",IT Jobs,50000.0,50000.0,permanent,2026-05-29T21:21:17Z,"Software Engineer £50k Base  Excellent Benefits Ref: ABJ6539 Location: Cambridgeshire | Permanent Are you a Software Engineer who enjoys building real-world engineering solutions that combine automation, robotics, and advanced manufacturing technology? An exciting opportunity has arisen for a talented Software Engineer to join a growing and innovative engineering business with a strong technical reputation. Working within a highly skilled multi-disciplinary team, you will play a key role in the…",https://www.adzuna.co.uk/jobs/land/ad/5744751403?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=ECB9178BCF6CD63F780E8F3028CA90047A9373DF,software engineer
Software Engineer,HR GO Recruitment - Bishop's Stortford,UK,Engineering Jobs,50000.0,50000.0,permanent,2026-05-29T21:21:17Z,"Software Engineer - Industrial Automation & Control Systems £50,000 DOE | St Neots / Huntingdon area | Permanent | Full-Time We're recruiting for a Software Engineer to join a leading manufacturer of specialist industrial processing equipment. Working as part of a skilled small software team, you'll be responsible for developing, programming and supporting software for industrial machinery and control systems, worldwide, helping to deliver reliable and innovative automation solutions which incl…",https://www.adzuna.co.uk/jobs/land/ad/5744751413?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=CC12334ACE5BF92A69783D05C4122C0735372DA3,software engineer
Software Engineer,ECM Selection Ltd.,"Cambridge, Cambridgeshire",IT Jobs,65000.0,65000.0,permanent,2026-05-13T20:23:43Z,"High speed algorithms and communications in C++ and Rust Cambridge with hybrid working; to £65k DoE Are you experienced in developing C++ for high-speed communications and efficient algorithms? If you have a thorough understanding of the inner workings of languages like C++ or Rust, and are motivated by the challenge of squeezing every last clock cycle, then read on! This Cambridge-based team develop high-speed network and data processing infrastructure for use in financial trading. Whilst the …",https://www.adzuna.co.uk/jobs/land/ad/5728205036?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=CE6944CC3A99734F94E2420C53593ECAA0DA1F83,software engineer
Senior Software Engineer,Ocho,"Belfast, Northern Ireland",IT Jobs,75000.0,75000.0,,2026-05-21T21:04:59Z,"Senior Security Software Engineer | Belfast (Hybrid, 3 Days Office) | InsurTech At a glance: Senior Software Engineer - Python, AWS, security-focused AI-driven InsurTech, scaling Belfast engineering hub Hybrid - 3 days Belfast office, 2 days remote Competitive salary  performance bonus  30 days leave Real ownership, architecture input, cutting-edge tech stack About the Company A US-headquartered InsurTech business is transforming the insurance marketplace through proprietary data and an AI traf…",https://www.adzuna.co.uk/jobs/land/ad/5736675275?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=B489A6847E899410037452F5854965B325FAEA5C,software engineer
Staff Software Engineer,Ocho,"Belfast, Northern Ireland",IT Jobs,70000.0,70000.0,,2026-05-22T20:08:03Z,"Staff Software Engineer Location: Belfast, Northern Ireland, United Kingdom (Hybrid/Remote-friendly) The Opportunity We're partnering with a leading technology company delivering high-performance software used by a wide range of customers every day. They are seeking an experienced Staff Software Engineer to join their senior engineering team in Belfast. You'll work on critical software systems that power core business operations, with a focus on both backend services and cloud-based solutions. …",https://www.adzuna.co.uk/jobs/land/ad/5737819054?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=8D8F5D94C445BB8129A0D1050208EB21A85C4B39,software engineer
Software Engineering Manager,Munster Simms Engineering,UK,IT Jobs,75000.0,75000.0,,2026-05-18T20:54:06Z,"Are you ready for whats next? Come explore opportunities within Brunswick, a global marine leader committed to challenging conventions and innovating next-generation technologies that transform experiences on the water and beyond. Brunswick believes Next Never Rests, and we offer a variety of exciting careers and growth opportunities within united teams defining the future of marine recreation. We are currently recruiting for a Software Engineering Manager. Position Overview: The Software Manag…",https://www.adzuna.co.uk/jobs/land/ad/5733317181?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=20989C3ABEF3C7617DE5CA7BF4BFB6AA4FDD6B88,software engineer
Senior Software Engineer,Instil Software,"Belfast, Northern Ireland",IT Jobs,59904.75,59904.75,,2026-05-21T14:53:39Z,"The Role Were looking for experienced Senior Software Engineers who enjoy building scalable systems, working with cloud infrastructure, and delivering high-quality software in production environments. This role sits at the intersection of software engineering and cloud/platform work. Youll be designing and building backend services using technologies like C#, TypeScript, or Java, while working closely with modern cloud platforms. Its a strong fit for someone who takes ownership, is comfortable …",https://www.adzuna.co.uk/jobs/land/ad/5736502740?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=1D930EE5073563888DBBE017BD505CD934683506,software engineer
Senior Software Engineer,Bazaarvoice Ltd,"Belfast, Northern Ireland",IT Jobs,43844.14,43844.14,,2026-06-11T08:36:54Z,"At Bazaarvoice, we create smart shopping experiences. Through our expansive global network, product-passionate community & enterprise technology, we connect thousands of brands and retailers with billions of consumers. Our solutions enable brands to connect with consumers and collect valuable user-generated content, at an unprecedented scale. This content achieves global reach by leveraging our extensive and ever-expanding retail, social & search syndication network. And we make it easy for bra…",https://www.adzuna.co.uk/jobs/land/ad/5759697320?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=9E0437E94F2171C952F7836AFDCB663CBE50ADD8,software engineer
Principal Software Engineer,Ocho,"Belfast, Northern Ireland",IT Jobs,100000.0,100000.0,,2026-06-04T15:11:38Z,"Principal Platform Engineer FULLY REMOTE ACROSS UK AND IRELAND Our client is a fast-scaling fintech building the next generation of payment infrastructure. They're merchant-first, engineering-led, and genuinely obsessive about outcomes over process. Small teams, real autonomy, hard problems. They're hiring a Principal Platform Engineer to own the design and delivery of a suite of Model Context Protocol (MCP) servers - the trusted, governed gateway between AI agents and their core payments platf…",https://www.adzuna.co.uk/jobs/land/ad/5752103032?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=8ED6BB8AD41A6F1B2E1E3731D079FE0DB86A2CE6,software engineer
Senior Software Engineer,Ocho,"London, UK",IT Jobs,60000.0,60000.0,,2026-06-09T15:18:39Z,"Senior Backend Developer (Node.js / TypeScript) Ocho People | Technology Recruitment Senior backend role at a fast growing IoT, mobile and cloud product company on the cusp of global expansion js and TypeScript focused with real time systems, AWS and Redis across a modern production stack Genuine architectural ownership in a small, high trust team with no bureaucracy Derry based with flexibility for the right person Salary £55,000 - £60,000 plus equity About the Company Our client is a fast mov…",https://www.adzuna.co.uk/jobs/land/ad/5757373810?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=AAAC6965E427578D57E6E1C5C425A0AF919FA629,software engineer
Software Engineer (Python and Java),Leidos,"Farnborough, Hampshire",IT Jobs,61592.27,61592.27,permanent,2026-06-04T13:02:14Z,"Description Software Engineer Programme Name: Maritime Internal Research & Development Location: Farnborough, with flexibility to work from home dependent on business demands Salary: £47,600 - £61,000 Are you ready for your next career challenge? We are seeking a Software Engineer (Python and Java) to play a key role in advancing Maritime Internal Research and Development (IRAD) within our National Security & Defence (NS&D) Division. You will help shape next‑generation capabilities in AI, auton…",https://www.adzuna.co.uk/jobs/land/ad/5751954044?se=FglYVRZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=2169AB8EA8EB4767E5D873B128A11B58952FB79B,software engineer
Power BI Developer,Tenth Revolution Group,"London, UK",IT Jobs,45000.0,55000.0,permanent,2026-06-04T12:18:41Z,"Power BI Developer Location: London (Hybrid) Salary: £45,000 - £55,000 The Role We're looking for a Power BI specialist to partner closely with business stakeholders and deliver high-quality reporting solutions. This role sits between the business and data teams, translating requirements into scalable dashboards and robust data models while ensuring consistency across reporting outputs. Key Responsibilities Stakeholder Engagement & Delivery Work with teams across the business to gather reportin…",https://www.adzuna.co.uk/jobs/land/ad/5751934407?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=98F324765B33E6C99982C553752BEF46A8E31627,power bi developer
Power BI Developer,Harnham - Data & Analytics Recruitment,"Liverpool, Merseyside",IT Jobs,91000.0,104000.0,contract,2026-06-02T22:10:27Z,"Power BI Developer6 monthsLiverpool - 2 days per week£350-400pdOutside IR35 We are looking for a senior Power BI professional (Senior Consultant / Manager level) who combines strong hands-on development expertise with the ability to coach, mentor, and uplift a growing analytics team . This role is not just about building reports-it's about developing team capability, driving best practices, and enabling long-term self-sufficiency . Key Responsibilities Lead end-to-end Power BI delivery : from d…",https://www.adzuna.co.uk/jobs/land/ad/5749711853?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=5CC35565A59D4821D8F06DED8D284D3E840E9874,power bi developer
Power BI Developer,Reed,"South East England, UK",IT Jobs,55000.0,60000.0,permanent,2026-05-22T19:14:38Z,"The Role A key position within the data function — ideal for someone who enjoys owning the full Power BI lifecycle , from backend data engineering through to delivering scalable, business-critical reporting. Key Responsibilities Own and manage the end-to-end Power BI environment (datasets, semantic models, dataflows, gateways, reporting) Design and build scalable, high-performance data models Lead ERP data integration and ETL processes Develop and optimise SQL queries, views, and stored procedu…",https://www.adzuna.co.uk/jobs/land/ad/5737807399?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=AF9568188822152DD570466E63992165FA2B941E,power bi developer
Power BI Developer,Amentum,"Bristol, South West England",IT Jobs,50881.44,50881.44,,2026-06-03T21:36:33Z,"At Amentum, we're not just solving problems; we're engineering the future. Our team is driven by an unyielding commitment to innovation, integrity, and collaboration, tackling some of the most significant challenges in science, security, and sustainability. If you're passionate about making a real impact and want to be part of a community that values ethical excellence, this is the place where your ambition can thrive. Here, we believe that success comes from continuously pushing boundaries and…",https://www.adzuna.co.uk/jobs/land/ad/5750893348?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=3F60C302FC1C3D79BB162223E1C398C4E689B067,power bi developer
Power BI Developer,TXP Technology x People,"Liverpool, Merseyside",IT Jobs,113100.0,113100.0,contract,2026-05-29T20:29:43Z,"Senior Power BI Consultant / Manager Location: Liverpool (2 days onsite per week) Contract: 3 months rolling Rate: Up to £435 per day Clearance: None required Overview We're looking for a Senior Power BI Consultant / Manager to join a growing analytics function, combining hands-on delivery expertise with team capability building. This is not a pure reporting role - you'll play a key part in uplifting the team, embedding best practices, and driving long-term self-sufficiency, while continuing to…",https://www.adzuna.co.uk/jobs/land/ad/5744746967?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=C4A615F84CA104F8FEDFBB91BFB42C8BA1A7ABA9,power bi developer
Power BI Developer,Gattaca PBS,"London, UK",IT Jobs,104000.0,117000.0,contract,2026-06-11T17:07:05Z,"Power BI Developer - Contract (3 months) London / Remote (UK) ⏰ Full‑time (37.5 hours per week) £450 per day (Inside IR35) Start date: As soon as possible We're looking for an experienced Power BI Developer to join a friendly Data & Analytics team on a 3‑month contract , delivering a defined set of high‑priority dashboards. This role focuses on building high‑quality, user‑friendly Power BI dashboards that answer clear business questions. You'll work closely with data colleagues and stakeholders…",https://www.adzuna.co.uk/jobs/details/5760089993?utm_medium=api&utm_source=057dc159,power bi developer
Power BI Developer,Robert Half,"London, UK",IT Jobs,58687.52,58687.52,contract,2026-05-27T16:05:45Z,"Robert Half Technology are assisting a growing UK real estate organisation to recruit a Power BI Developer on a contract basis. 6-12 month contract with an ASAP start. Hybrid working - London based. Role The Power BI Developer will design, develop, and maintain interactive dashboards and reports to support business decision-making across property, finance, operations, and asset management teams. Collaborate with stakeholders across the business to gather reporting requirements and translate the…",https://www.adzuna.co.uk/jobs/details/5742303553?utm_medium=api&utm_source=057dc159,power bi developer
Power BI Developer,ECS Resource Group Ltd,"Fieldhead Business Centre, Bradford",IT Jobs,130000.0,162500.0,contract,2026-05-29T12:00:57Z,"Power BI Developer Initial 3-Month Contract Hybrid Working - Bradford £500 - £625 p/day, Inside IR35 We're recruiting for an experienced Power BI Developer to support a large-scale data and reporting programme within a enterprise environment. Key responsibilities: Develop and maintain BI reporting solutions Build dashboards and reports using Power BI Write and optimise SQL queries Design and maintain data models Gather requirements from business stakeholders Support ongoing reporting and data i…",https://www.adzuna.co.uk/jobs/land/ad/5744543284?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=79FCB6FF2337AE83B943A15FDD1C87C3F0508479,power bi developer
Power BI Developer,TXP,"Stanley, Liverpool",IT Jobs,0.0,113100.0,contract,2026-05-29T18:05:24Z,"Senior Power BI Consultant / Manager Location: Liverpool (2 days onsite per week) Contract: 3 months rolling Rate: Up to £435 per day Clearance: None required Overview We're looking for a Senior Power BI Consultant / Manager to join a growing analytics function, combining hands-on delivery expertise with team capability building. This is not a pure reporting role - you'll play a key part in uplifting the team, embedding best practices, and driving long-term self-sufficiency, while continuing to…",https://www.adzuna.co.uk/jobs/land/ad/5744695708?se=pBFbXBZm8RG1SumIcG7pVg&utm_medium=api&utm_source=057dc159&v=B9C4FCDE33C5746E263E401605AA9D371B5CAF80,power bi developer
Power BI Developer,Orbit Group,"Binley, Coventry",IT Jobs,28277.0,35345.0,contract,2026-06-11T10:32:30Z,"Salary: £28,277 - 35,345 per year Requirements: We are looking for an experienced Power BI Developer with deep expertise in Microsoft Power BI, including Desktop, Service, gateways and workspace management. We need strong skills in DAX and data modelling. We need experience working with large and complex data sets, writing optimised queries and understanding performance impacts. We need a strong understanding of data warehousing concepts, star schemas, ETL/data ingestion and relational database…",https://www.adzuna.co.uk/jobs/details/5759763457?utm_medium=api&utm_source=057dc159,power bi developer
Power BI Developer,Amentum,UK,IT Jobs,51379.1,51379.1,,2026-05-22T13:16:33Z,"At Amentum, we're not just solving problems; we're engineering the future. Our team is driven by an unyielding commitment to innovation, integrity, and collaboration, tackling some of the most significant challenges in science, security, and sustainability. If you're passionate about making a real impact and want to be part of a community that values ethical excellence, this is the place where your ambition can thrive. Here, we believe that success comes from continuously pushing boundaries and…",https://www.adzuna.co.uk/jobs/details/5737563604?utm_medium=api&utm_source=057dc159,power bi developer
Power BI Developer,Tenth Revolution Group,"Clock Face, St. Helens",IT Jobs,30000.0,60000.0,,2026-06-11T10:32:00Z,"Salary: £30,000 - 60,000 per year Requirements: We want strong, hands-on experience with Power BI, including data ingestion, modelling and DAX. We want solid knowledge of data modelling, star schema design and semantic layer principles. We want proven ability to build scalable, efficient analytical models and performance-focused reports. We want excellent communication skills and the ability to translate user requirements into practical designs. Experience supporting governance, best practices …",https://www.adzuna.co.uk/jobs/details/5759762167?utm_medium=api&utm_source=057dc159,power bi developer
Power BI Developer,Harnham - Data & Analytics Recruitment,"South Wimbledon, South West London",IT Jobs,59000.0,99000.0,,2026-06-11T10:31:46Z,"Salary: £59,000 - 99,000 per year Requirements: Strong commercial experience developing Power BI reports and dashboards, including data modelling, DAX, and Power Query. Proven experience working with relational data and writing SQL to query and prepare data. Solid understanding of ETL principles and experience building or working with ETL pipelines from multiple data sources. Familiarity with Microsoft Azure data services such as Azure Data Factory, Azure SQL Database, Azure Synapse Analytics, …",https://www.adzuna.co.uk/jobs/details/5759761545?utm_medium=api&utm_source=057dc159,power bi developer
Power BI Developer,Siemens,UK,IT Jobs,43751.67,43751.67,,2025-05-22T08:54:58Z,"Before our software developers write even a single line of code, they have to understand what drives our customers. What is the environment? What is the user story based on? Implementation means – trying, testing, and improving outcomes until a final solution emerges. Knowledge means exchange – discussions with colleagues from all over the world. Join our Digitalization Technology and Services (DTS) team based in Bangalore. This is your role. What part will you play? Develop meaningful apps - f…",https://www.adzuna.co.uk/jobs/details/5210484377?utm_medium=api&utm_source=057dc159,power bi developer
Power BI Developer - Azure,SR2 REC LTD,"Warwickshire, West Midlands",IT Jobs,91000.0,117000.0,contract,2026-06-12T04:54:11Z,"Power BI Developer - Azure Role: Power BI Developer (Mid-Level) Location: Warwickshire (2-3 days onsite per week) Contract: Initial 2 months Extension Potential: High likelihood of extension We are seeking a Mid-Level Power BI Developer to join a fast-paced team on an initial 2-month contract. This role requires a strong technical background in Power BI, data engineering, and SQL, with the ability to deliver high-quality reporting and analytics solutions. Required Skills & Experience: Expert-le…",https://www.adzuna.co.uk/jobs/details/5760928174?utm_medium=api&utm_source=057dc159,power bi developer
